sample	Genome	Mean	Relative_Abundance_Perc	Trimmed_Mean	Covered_Bases	Variance	Length	Read_Count	Reads_per_base	RPKM	TPM
1_depth10000000_spike0.00001_and_spike-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.034193788	0.008794692	0	3037	2.6001506	871226	343	0.00039369808	10.795713	42873.727
1_depth10000000_spike0.00001_and_spike-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.6284233	0.16163139	0	12171	1371.0929	3551823	28861	0.008125686	222.8169	884887.4
1_depth10000000_spike0.00001_and_assembly-allseqs_via_minimap2-sr	unmapped	NA	99.81748	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_assembly-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.018353032	0.005150203	0	11606	1.2922994	3896891	890	0.00022838719	6.262674	26945.865
1_depth10000000_spike0.00001_and_assembly-allseqs_via_minimap2-sr	Salinibacter_ruber	0.6223966	0.1746561	0	12771	1357.5826	3587328	28865	0.008046378	220.64218	949337.9
1_depth10000000_spike0.00001_and_assembly-allseqs_via_minimap2-sr	Trichoderma_reesei	0.00965308	0.0027088344	0	34106	0.33671987	33395712	6713	0.00020101383	5.5120606	23716.273
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	unmapped	NA	99.81748	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.010096558	0.0025968496	0	30426	0.3535261	29638724	6096	0.00020567687	5.639927	22398.209
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.013778481	0.0035438456	0	8587	0.87617594	3025665	547	0.00018078671	4.9574065	19687.676
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0.016970726	0.0043648956	0	600	0.016683191	35505	4	0.000112660186	3.089289	12268.7
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.0061565056	0.0015834622	0	3247	0.22900552	3756989	617	0.00016422725	4.5033255	17884.355
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.034193788	0.008794692	0	3037	2.6001506	871226	343	0.00039369808	10.795713	42873.727
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.6284233	0.16163139	0	12171	1371.0929	3551823	28861	0.008125686	222.8169	884887.4
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	unmapped	NA	14.244688	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.5	41.60833	4.113359	41.513783	3343416	43.75823	3343496	928593	0.27773115	16.208788	47843.79
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.13	41.37925	4.090712	41.244965	3223332	46.61942	3223332	889744	0.2760324	16.109644	47551.156
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.1	50.304394	4.9730434	50.171383	2816126	63.65257	2816301	945663	0.33578193	19.596716	57843.996
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.0025409758	0.0002511984	0	9900	0.0025345199	3896891	66	0.000016936578	0.0009884429	2.917606
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.12	77.69847	7.681195	77.04591	1818370	462.92227	1818370	942547	0.5183472	30.251484	89293.91
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.14	50.348946	4.977447	50.111923	2724501	67.187675	2724501	915062	0.33586407	19.601507	57858.15
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.9	142.53752	14.091119	142.6892	4290022	1627.6646	4295777	4113222	0.9575036	55.88128	164945.86
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.8	68.36551	6.7585473	68.29969	2054938	70.47041	2054948	936848	0.45589864	26.606895	78536.086
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	Salinibacter_ruber	0.32019907	0.031654563	0	11891	507.98676	3587328	15558	0.0043369327	0.25310957	747.10834
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	Trichoderma_reesei	0.0086478125	0.0008549143	0	33078	0.27315196	33395712	5877	0.00017598068	0.010270484	30.315584
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.4	66.703415	6.5942345	66.14211	1996962	226.91095	1997214	890707	0.44597474	26.027725	76826.55
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.11	34.356808	3.3964803	33.910862	4115410	163.17673	4116295	945165	0.22961546	13.400687	39555.066
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.7	58.88229	5.8210454	58.431282	2374164	93.89807	2374251	933242	0.39306796	22.940006	67712.47
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.10	75.354805	7.449502	74.95453	1758415	159.75194	1758582	887833	0.5048573	29.464197	86970.04
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.15	48.572376	4.8018174	48.52344	2981982	99.29583	2982135	966464	0.32408458	18.914042	55828.95
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.3	50.25023	4.9676886	48.68202	2347807	700.58356	2347807	794173	0.33826163	19.741432	58271.17
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.6	27.73454	2.7418096	27.611778	5041516	33.606903	5041516	933195	0.18510206	10.802821	31886.902
1_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.2	33.02226	3.2645483	30.627356	4905841	282.81494	4906098	1090645	0.22230396	12.973977	38295.54
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	unmapped	NA	14.244688	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.5	41.60833	4.1132245	41.513783	3343416	43.75823	3343496	928593	0.27773115	16.208788	47841.21
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.13	41.37797	4.0904517	41.243862	3223332	46.60065	3223332	889719	0.2760246	16.109192	47547.242
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.1	50.304394	4.97288	50.171383	2816126	63.65257	2816301	945663	0.33578193	19.596716	57840.88
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.12	77.69825	7.6809216	77.04389	1818370	463.25177	1818370	942547	0.5183472	30.251484	89289.055
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.14	50.348232	4.9772143	50.112103	2724501	67.10997	2724501	915053	0.33586076	19.601315	57854.453
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.9	142.52696	14.089615	142.68475	4290022	1628.582	4295777	4112913	0.9574317	55.877083	164924.55
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.8	68.36551	6.7583265	68.29971	2054938	70.4759	2054948	936848	0.45589864	26.606895	78531.85
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.009065821	0.00089620886	0	30248	0.2856851	29638724	5351	0.00018054084	0.010536622	31.099472
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.4	66.70336	6.5940137	66.14181	1996963	226.84311	1997214	890707	0.44597474	26.027725	76822.37
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.002478917	0.00024505527	0	7500	0.0024727727	3025665	50	0.000016525293	0.00096443977	2.8466024
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0.016970726	0.0016776545	0	600	0.016683191	35505	4	0.000112660186	0.00657501	19.406544
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.11	34.356323	3.396321	33.910595	4115401	163.23616	4116295	945153	0.22961256	13.4005165	39552.426
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.7	58.882298	5.8208556	58.431194	2374164	93.85053	2374251	933242	0.39306796	22.940006	67708.81
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.10	75.35476	7.449254	74.95384	1758415	159.83855	1758582	887832	0.50485677	29.464163	86965.23
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.15	48.57343	4.8017645	48.52465	2981986	99.158875	2982135	966477	0.32408896	18.914295	55826.67
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.3	50.253372	4.9678364	48.68337	2347807	706.5049	2347807	794216	0.33827993	19.7425	58271.17
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.005342523	0.0005281393	0	3035	0.16129036	3756989	526	0.00014000574	0.008170935	24.117008
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.6	27.732788	2.7415466	27.610504	5041516	33.40227	5041516	933143	0.18509175	10.802219	31883.396
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.0027566373	0.00027250955	0	2400	0.0027490412	871226	16	0.000018364924	0.0010718034	3.1634905
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.2	33.0334	3.2655427	30.629065	4905841	283.611	4906098	1091009	0.22237815	12.978307	38306.25
1_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.32292753	0.031923257	0	11295	512.0954	3551823	15542	0.004375781	0.25537685	753.7602
1_depth10000000_spike0.00001_and_mock-allseqs_via_minimap2-sr	unmapped	NA	99.81748	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_mock-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.018353032	0.005150203	0	11606	1.2922994	3896891	890	0.00022838719	6.262674	26945.865
1_depth10000000_spike0.00001_and_mock-allseqs_via_minimap2-sr	Salinibacter_ruber	0.6223966	0.1746561	0	12771	1357.5826	3587328	28865	0.008046378	220.64218	949337.9
1_depth10000000_spike0.00001_and_mock-allseqs_via_minimap2-sr	Trichoderma_reesei	0.00965308	0.0027088344	0	34106	0.33671987	33395712	6713	0.00020101383	5.5120606	23716.273
1_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	unmapped	NA	99.81748	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.010096558	0.0025968496	0	30426	0.3535261	29638724	6096	0.00020567687	5.639927	22398.209
1_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.013778481	0.0035438456	0	8587	0.87617594	3025665	547	0.00018078671	4.9574065	19687.676
1_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0.016970726	0.0043648956	0	600	0.016683191	35505	4	0.000112660186	3.089289	12268.7
1_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.0061565056	0.0015834622	0	3247	0.22900552	3756989	617	0.00016422725	4.5033255	17884.355
1_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.034193788	0.008794692	0	3037	2.6001506	871226	343	0.00039369808	10.795713	42873.727
1_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.6284233	0.16163139	0	12171	1371.0929	3551823	28861	0.008125686	222.8169	884887.4
1_depth10000000_spike0.00001_and_spike-allseqs_via_bwa-mem	unmapped	NA	99.55087	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_spike-allseqs_via_bwa-mem	Haloarcula_hispanica	0.04022647	0.013103113	0	14236	2.761055	3896891	2594	0.00066565885	7.4177213	30562.156
1_depth10000000_spike0.00001_and_spike-allseqs_via_bwa-mem	Salinibacter_ruber	1.3217103	0.43052545	0	20092	3719.576	3587328	74374	0.020732423	231.03026	951880.2
1_depth10000000_spike0.00001_and_spike-allseqs_via_bwa-mem	Trichoderma_reesei	0.016877104	0.005497439	0	53794	0.6548942	33395712	12771	0.00038241438	4.261407	17557.652
1_depth10000000_spike0.00001_and_spike-primaryseq_via_bwa-mem	unmapped	NA	99.55087	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_spike-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.017526692	0.005311065	0	48467	0.68985593	29638724	11606	0.00039158232	4.363569	16813.482
1_depth10000000_spike0.00001_and_spike-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.03177641	0.009629117	0	10579	2.0504553	3025665	1758	0.0005810293	6.4746575	24947.828
1_depth10000000_spike0.00001_and_spike-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0.016970726	0.005142592	0	600	0.016683191	35505	4	0.000112660186	1.2554206	4837.3257
1_depth10000000_spike0.00001_and_spike-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.011838144	0.0035872802	0	5566	0.3734895	3756989	1180	0.0003140813	3.4999423	13485.8
1_depth10000000_spike0.00001_and_spike-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0.069363885	0.021019146	0	3664	5.2204533	871226	832	0.0009549761	10.641706	41004.098
1_depth10000000_spike0.00001_and_spike-primaryseq_via_bwa-mem	Salinibacter_ruber_primary	1.3346549	0.4044368	0	19492	3756.7637	3551823	74359	0.020935446	233.29263	898911.5
1_depth10000000_spike0.00001_and_assembly-allseqs_via_bwa-mem	unmapped	NA	99.55087	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_assembly-allseqs_via_bwa-mem	Haloarcula_hispanica	0.04022647	0.013103113	0	14236	2.761055	3896891	2594	0.00066565885	7.4177213	30562.156
1_depth10000000_spike0.00001_and_assembly-allseqs_via_bwa-mem	Salinibacter_ruber	1.3217103	0.43052545	0	20092	3719.576	3587328	74374	0.020732423	231.03026	951880.2
1_depth10000000_spike0.00001_and_assembly-allseqs_via_bwa-mem	Trichoderma_reesei	0.016877104	0.005497439	0	53794	0.6548942	33395712	12771	0.00038241438	4.261407	17557.652
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_bwa-mem	unmapped	NA	99.55087	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.017526692	0.005311065	0	48467	0.68985593	29638724	11606	0.00039158232	4.363569	16813.482
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.03177641	0.009629117	0	10579	2.0504553	3025665	1758	0.0005810293	6.4746575	24947.828
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0.016970726	0.005142592	0	600	0.016683191	35505	4	0.000112660186	1.2554206	4837.3257
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.011838144	0.0035872802	0	5566	0.3734895	3756989	1180	0.0003140813	3.4999423	13485.8
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0.069363885	0.021019146	0	3664	5.2204533	871226	832	0.0009549761	10.641706	41004.098
1_depth10000000_spike0.00001_and_assembly-primaryseq_via_bwa-mem	Salinibacter_ruber_primary	1.3346549	0.4044368	0	19492	3756.7637	3551823	74359	0.020935446	233.29263	898911.5
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	unmapped	NA	13.856858	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.5	41.617874	4.124869	41.517838	3343390	44.14796	3343496	929090	0.2778798	16.14445	47705.613
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.13	41.401737	4.1034465	41.2483	3223332	47.909267	3223332	890530	0.27627623	16.051283	47430.31
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.1	50.318134	4.987177	50.173393	2816097	68.19705	2816301	946351	0.33602622	19.52268	57688.023
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	Haloarcula_hispanica	0.002549959	0.00025273388	0	9935	0.0025434573	3896891	67	0.000017193193	0.0009989018	2.9516795
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.12	77.71573	7.702632	77.05073	1818238	478.1859	1818370	942824	0.51849955	30.124136	89014.516
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.14	50.373257	4.99264	50.11462	2724501	69.98738	2724501	915829	0.33614558	19.529615	57708.504
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.9	143.48285	14.221003	143.02948	4288984	2136.2488	4295777	4155186	0.9672723	56.19724	166058.55
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.8	68.3754	6.7768846	68.300476	2054938	72.68386	2054948	937201	0.45607042	26.497087	78296.87
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	Salinibacter_ruber	0.4585777	0.04545097	0	12155	864.28	3587328	23053	0.0064262315	0.37335554	1103.2368
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	Trichoderma_reesei	0.011929639	0.0011823812	0	38737	0.44485867	33395712	8151	0.00024407325	0.014180332	41.90183
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.4	66.7662	6.617392	66.14852	1996916	242.62975	1997214	892521	0.44688302	25.963312	76719.59
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.11	34.369274	3.4064388	33.911983	4115211	165.90588	4116295	945968	0.22981055	13.351688	39453.21
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.7	58.9087	5.8386126	58.43781	2374148	95.8602	2374251	934112	0.3934344	22.858017	67543.695
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.10	75.3578	7.4689317	74.95432	1758385	160.59167	1758582	888242	0.5050899	29.345055	86712.39
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.15	48.624634	4.8193293	48.536716	2981903	125.94826	2982135	968516	0.3247727	18.868862	55756.055
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.3	50.446407	4.99989	48.708443	2347806	761.6509	2347807	798800	0.3402324	19.767054	58410.125
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.6	27.752998	2.7506804	27.617247	5041402	33.374367	5041516	934570	0.1853748	10.770031	31824.615
1_depth10000000_spike0.00001_and_bins-allseqs_via_bwa-mem	bin.2	33.1575	3.2863367	30.65799	4905376	307.52704	4906098	1101086	0.22443213	13.039209	38529.863
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	unmapped	NA	13.856846	NA	NA	NA	NA	NA	NA	NA	NA
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.5	41.617874	4.124715	41.517838	3343390	44.14796	3343496	929090	0.2778798	16.144447	47702.367
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.13	41.401737	4.103294	41.2483	3223332	47.909267	3223332	890530	0.27627623	16.051281	47427.086
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.1	50.318134	4.986991	50.173393	2816097	68.19705	2816301	946351	0.33602622	19.522678	57684.1
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.12	77.71573	7.7023454	77.05073	1818238	478.1859	1818370	942824	0.51849955	30.124132	89008.45
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.14	50.373257	4.992454	50.11462	2724501	69.98757	2724501	915829	0.33614558	19.529612	57704.582
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.9	143.48283	14.22047	143.02939	4288984	2136.4854	4295777	4155190	0.96727324	56.19729	166047.39
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.8	68.3754	6.776632	68.300476	2054938	72.68386	2054948	937201	0.45607042	26.497084	78291.53
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.012442737	0.0012331898	0	35019	0.46931717	29638724	7414	0.00025014573	0.014533133	42.941383
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.4	66.76625	6.617151	66.14855	1996918	242.62564	1997214	892522	0.4468835	25.963337	76714.45
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.002490485	0.00024683002	0	7535	0.0024842834	3025665	51	0.000016855798	0.0009792995	2.8935566
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0.016970726	0.0016819554	0	600	0.016683191	35505	4	0.000112660186	0.006545407	19.339865
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.11	34.369286	3.4063127	33.911983	4115209	165.90475	4116295	945968	0.22981055	13.3516865	39450.535
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.7	58.9087	5.838395	58.43781	2374151	95.8602	2374251	934112	0.3934344	22.858013	67539.086
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.10	75.35781	7.468653	74.95432	1758386	160.5911	1758582	888242	0.5050899	29.34505	86706.484
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.15	48.624657	4.8191514	48.536728	2981907	125.90513	2982135	968515	0.32477236	18.868841	55752.2
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.3	50.446407	4.999704	48.708397	2347806	761.6551	2347807	798800	0.3402324	19.767052	58406.16
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.007843562	0.0007773693	0	3872	0.24007048	3756989	736	0.00019590156	0.011381621	33.629528
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	bin.6	27.752998	2.750578	27.617247	5041402	33.374367	5041516	934570	0.1853748	10.770029	31822.451
1_depth10000000_spike0.00001_and_bins-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0.0027566373	0.00027320816	0	2400	0.0027490412	871226	16	0.000018364924	0.0010669777	3.152621
